,column_0,column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10,column_11,column_12,column_13,column_14,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_24,column_25,column_26,column_27,column_28,column_29,column_30,column_31,column_32,column_33,column_34,column_35,column_36,column_37,column_38,column_39,column_40,column_41,timestamp
2732,211.5975635,142.8101123,174.8563372,159.0935708,171.4820578,176.4004535,158.5102347,122.5446669,157.0450795,154.812075,268.8225186,161.2230879,169.6203696,157.1848426,168.1275595,157.9426532,155.3974057,175.8982074,184.5233205,181.778945,178.6494155,193.2808924,193.2381662,174.4204544,201.4979424,199.2477679,276.0980585,172.9803665,206.5111751,184.8509283,185.4353095,190.0892966,195.1235357,190.9501348,189.7548534,186.2174232,181.9458004,161.4062051,201.4260559,174.187924,205.2755472,190.9011344,24/07/2009
2733,212.2982567,143.2295321,175.6738089,159.7368949,171.6432114,177.2879142,158.9184104,124.6350713,157.3621124,155.5802137,269.3837495,162.0950207,170.2257714,157.7379137,168.5963231,158.8431055,155.9314857,175.9772548,184.5885584,182.0367151,178.9687088,193.2837529,193.2914766,174.7129198,202.2990398,200.1129501,279.1305127,173.5258754,207.587781,184.9655795,185.35515,189.9597847,195.1884993,190.9949874,189.7337129,186.1766598,182.4516075,162.8476508,202.3106239,174.8264386,205.777225,191.139675,27/07/2009
2734,212.6292796,143.7885014,176.6628926,160.5903822,172.703908,177.3149434,159.0610443,124.6533281,157.6070529,156.2385115,271.2148442,162.7594956,170.9122836,158.2672697,169.0537597,159.6290303,156.3558114,176.3410426,184.6481584,182.7097447,179.6387981,193.9647693,193.6446898,177.096555,202.654125,201.1287323,277.5984342,173.8591522,209.3393108,185.4209083,185.4496571,190.2379311,195.4101092,191.4403091,189.9849271,186.2753979,183.0180104,163.7938663,204.0714929,175.0859845,206.3732283,191.5755693,28/07/2009
2735,213.6794791,144.4654326,176.3139718,160.4828942,171.3306289,176.9965988,159.7294509,124.7595496,157.7425519,156.3483524,272.1914806,163.4519454,170.8637846,158.4552969,169.190555,159.7369185,156.4733435,176.5424858,184.7923261,181.5169781,178.3104076,193.3373856,193.1467047,177.8645876,203.8447972,201.9101624,281.1657029,173.9204816,208.7952813,184.7050315,185.4025595,190.2234443,195.0813617,190.8237097,189.7188872,186.2699628,183.8032318,164.0973694,203.6341691,175.3495112,206.2338269,191.0924817,29/07/2009
2736,214.3499265,144.9095241,177.1656235,161.6403963,171.7404593,178.323285,160.1156245,125.5487415,157.8936854,157.4706717,273.2351179,164.4042023,171.748474,159.3818816,169.9956435,160.848168,157.6711346,177.0397192,185.0806614,181.7170979,178.4656846,193.7194889,193.5494385,177.9772656,204.3213796,202.8990518,285.337395,174.2803883,210.4780916,184.9159393,185.4147238,190.3471615,195.4441627,191.2532592,189.9423717,186.6169051,184.9899007,164.984592,205.0899862,175.8861183,206.7789112,192.2199722,30/07/2009
2737,216.0512497,145.6342567,179.6550668,163.5471062,172.674039,180.6140147,160.727888,125.9777765,158.0943282,158.9038332,274.7816559,165.4642045,173.4200184,160.734492,171.1187593,162.4449147,158.8317648,178.0265361,185.5622941,184.279558,181.0425914,196.2035183,195.4352632,178.6632753,204.9382716,202.479523,285.6330593,175.6554579,212.8783664,186.7788316,185.8342353,191.1853672,196.9315157,193.4150537,191.1547891,187.0834201,187.0863491,167.0749598,207.2303101,177.6034203,208.6328653,194.6045203,31/07/2009
2738,216.341945,146.3281497,178.8411556,163.4275859,172.4739862,181.7935415,161.2354521,125.8416803,158.0760879,159.03086,275.3949111,166.3469395,173.2042813,160.790392,171.1954343,162.6440931,158.8248511,177.9780877,185.6210887,182.4000671,178.9941141,194.9940408,194.6654202,178.7469552,205.3584166,203.1810428,286.2195635,176.5108416,211.8123957,185.6010744,185.6193331,190.785242,196.3594166,192.5135667,190.6342404,186.8859439,187.1806093,166.4392334,206.7814125,178.2514888,208.6253527,193.8434213,03/08/2009
2739,216.9703844,147.5054548,180.0061239,164.3444431,172.7539212,182.7530802,161.6830797,126.3395932,159.218275,159.6592692,276.1571447,167.0125223,173.9593612,161.4755903,171.6659406,163.4598946,159.1230026,178.2840775,185.845797,183.3823325,180.0962961,195.5022407,194.9471317,178.7809243,205.8020772,204.0446883,288.7468383,177.6026662,212.5650381,186.1403129,185.5937569,190.7322204,196.5697626,192.842814,190.7564156,187.0245396,187.5568086,167.6664416,207.3005795,179.0635649,209.2305381,194.9812085,04/08/2009
2740,217.4139887,148.2926378,181.0600073,165.2043477,172.8539476,183.8710404,161.8871675,126.4947761,159.7428993,160.3459613,276.7633056,167.4487656,174.7169496,162.2031372,172.2192211,164.1827462,159.7702937,178.596867,186.2621918,184.2424497,181.0614929,195.9479882,195.1270228,181.1620739,205.9588477,204.8998817,289.8750491,178.644459,213.7504499,186.6084928,185.5787855,190.8197206,196.5346612,193.1688575,190.8552539,187.0598679,188.5945127,169.0923627,207.7040087,179.9050986,209.8232024,195.6221791,05/08/2009
2741,218.3289225,149.3334773,183.6762015,166.8463482,173.4346564,184.85911,161.9137217,127.5852053,159.8089117,161.4525891,277.4136083,167.9570238,176.2154026,163.4693566,173.0452209,165.4176522,160.6785754,179.4366389,186.4216622,187.6676776,185.0039835,197.3336194,196.0765043,188.6758687,206.1963551,206.0070997,289.892279,180.0614908,215.8136719,188.6384482,185.6308736,192.2063962,197.2199229,194.2943609,191.5748522,187.3660468,189.9200471,171.0375769,209.5913626,181.276074,211.3349138,198.4657892,06/08/2009
2742,218.7187566,149.8924466,185.3852015,167.0789716,173.5325989,184.9844957,162.4296314,129.5320448,159.7550595,161.4578196,277.4892799,168.409332,176.7789949,164.0512247,173.0957567,165.4649571,160.6025252,179.373741,186.6552299,188.907713,186.7935304,196.4163806,195.3817001,196.6354041,206.5757398,206.9583391,290.1789837,180.2551626,215.6345103,188.9985284,185.4964427,191.6892178,196.5074184,193.6146722,191.0990553,187.8135389,189.56068,171.6414782,209.8244918,181.2816471,211.7122156,199.7837689,07/08/2009
2743,218.9817265,150.2856526,186.7303269,167.9027794,173.8368458,185.7435674,162.9599563,130.2407409,160.1711109,161.9875962,278.6968722,169.1172927,177.6235471,164.8634685,173.6664634,165.9927798,161.1582104,179.9865704,187.2617005,189.7678302,187.8379916,196.5517735,195.6047954,197.658619,206.8798746,210.1278564,290.4367423,181.234012,216.5507706,189.6040377,186.0404041,192.1391775,196.8332844,193.7664808,191.4675028,188.2565018,190.1573809,172.8617004,210.9198681,182.2099615,212.259804,200.8795112,10/08/2009
2744,219.3808024,150.2887366,186.3664523,167.8899451,173.565941,185.8989857,163.2930216,130.605877,160.3456962,161.9621908,278.4808929,169.1294798,177.5775567,165.0675882,173.781476,166.0118677,161.0484561,180.0409686,187.7280305,189.1838164,187.2213551,196.0974447,195.3251052,199.3189614,206.712914,211.1029152,290.9563947,181.1113532,216.069734,189.2653759,186.1567445,192.0887635,196.6030302,193.454731,191.3596042,188.3905682,190.0201986,172.7398334,210.4114481,182.0754116,211.953455,200.0737931,11/08/2009
2745,218.626339,150.1329962,187.3199319,168.3174909,173.1644462,184.3733341,162.2209915,130.4316075,160.375228,162.2782635,277.1479695,168.3453496,178.1386404,165.518176,174.1683367,166.3430018,161.348336,180.687797,188.058247,189.965962,188.0835081,196.5629767,195.7154588,196.5948069,205.6766608,210.4659383,291.042544,181.6213555,216.6055826,189.8275445,186.4823727,192.4219597,197.0114105,193.8305559,191.7178933,188.6976529,190.4460529,173.811797,210.6941792,182.5682303,212.7347702,200.8923821,12/08/2009
2746,219.1867255,150.3959045,187.6845186,168.5493122,173.3818647,183.880801,162.2953432,130.9900998,160.4160514,162.5360532,277.3757725,168.1921797,178.413747,165.740929,174.407075,166.5131333,161.7847606,180.8637411,188.2926201,190.2213024,188.3999561,196.5782323,195.8998977,197.0090639,205.5669214,210.6772394,289.3450588,181.8787776,217.0800746,190.0492874,186.7128701,192.5616123,197.2744085,193.9604312,191.910079,188.8679536,191.0747349,174.4063837,211.0637137,183.1319066,213.000217,200.9799042,13/08/2009
2747,218.9783659,150.1777137,189.5750999,169.8592227,172.918548,183.567712,162.5039831,132.3942143,160.2327803,163.463349,276.7026107,168.1185031,179.6028096,166.5065894,175.1616276,167.4774887,162.6800792,181.551368,188.6816311,192.2900897,190.5350146,198.3781465,197.168231,197.4664038,205.2149716,211.2243173,289.5676685,183.5346713,218.6917111,191.4689459,187.0094913,193.0837163,198.3049205,195.384623,192.7252211,189.2239544,192.4600236,175.5893471,212.5790531,184.7703895,215.0328052,202.9302741,14/08/2009
2748,218.3490863,149.7852787,191.8786895,171.6648618,172.5149692,182.2785665,161.9835212,132.2506494,159.1757144,164.4212807,275.2112498,167.2490631,180.9716531,167.5017786,175.8595452,168.6825179,163.2055171,182.1310486,188.8652636,195.0493562,193.6387249,199.7780797,198.2314077,195.9096257,203.6903782,211.1567009,288.7551087,185.1679699,220.2657155,193.1567118,187.2293839,193.5756877,199.153639,196.5892344,193.4080295,189.3897258,194.2341357,177.3358483,214.0828187,186.3284609,216.9894322,205.2925126,17/08/2009
2749,218.0533501,149.6148894,190.7913382,171.1466731,172.4232784,181.1643604,161.7179795,131.8531489,159.1574742,164.135844,274.2598373,166.9759609,180.4281294,167.212962,175.6077372,168.359683,162.9790948,181.9007063,188.6816311,193.3465716,191.7170707,198.9392639,197.6366553,196.5798936,203.4293553,210.6703241,288.4291198,184.883111,219.4427174,192.0862983,186.8735009,193.191498,198.6237138,195.9529196,192.9294871,189.1089109,193.6963474,176.8142266,213.3611104,185.970192,216.2440108,203.7359922,18/08/2009
2750,218.2222222,149.8731718,191.4578482,171.8718165,172.3253359,181.5007245,161.724049,131.7328199,158.6823591,164.8173055,274.59563,166.947709,181.0703236,167.629671,176.2002265,169.0949832,163.5874967,182.626582,188.9490259,194.2314276,192.5040242,200.203566,198.7892722,198.1234155,203.0609445,210.9054447,291.9350503,185.6013105,220.5651363,192.9488278,187.2337506,194.1409623,199.7092353,197.1454554,193.7803207,189.525604,194.8055883,178.1438962,214.1960765,186.9789179,217.0428555,204.4353109,19/08/2009
2751,218.605335,150.2879656,191.2136036,171.5790318,172.4969089,181.7852826,161.7870203,131.5917446,158.4408929,164.711948,274.4639929,166.9637738,180.9306798,167.5932513,176.1714734,168.9472592,163.5589778,182.6401816,189.0593665,193.6328355,191.8636083,199.7716438,198.5964957,202.8608593,203.0648638,209.9903186,293.2693302,185.4859144,220.4514218,192.622513,187.2730505,194.2142654,199.6778013,196.8438096,193.7103102,189.5772377,194.8577681,177.6300367,213.9852682,187.057737,216.785756,204.2182218,20/08/2009
2752,218.7851292,150.2972175,191.2449353,171.3985481,173.2026507,181.8160659,162.0222145,131.4382215,158.4825849,164.8262721,274.6586896,167.0900766,180.9540932,167.6508453,176.2586042,169.0916636,163.6212007,182.6104326,189.1713179,193.4817518,191.79288,199.3063501,198.406751,202.7208404,203.7836567,210.6864598,293.5884271,185.3430815,220.1200956,192.50509,187.3001862,194.2052836,199.6400805,196.5507894,193.6238266,189.6152836,195.3257027,179.3059016,213.7281648,186.9383141,216.7473581,204.0423195,21/08/2009
2753,219.168242,150.7837136,192.224762,171.8878595,173.1755602,182.0713422,162.4372183,131.6896675,158.6059237,165.0758425,275.5336423,167.6448674,181.4482816,167.8930786,176.4868868,169.3580646,163.8484872,182.8518245,189.3340099,194.2696403,192.7243387,199.5292239,198.6629442,206.6397123,204.2335881,211.1981928,294.0102139,185.9789705,220.9504565,193.0032556,187.4533313,194.49444,199.9151281,196.7925495,193.8503312,190.1633256,195.7742804,179.9990685,214.2845333,187.4693481,217.1405199,205.0762815,24/08/2009
2754,219.6513338,151.3226371,193.3968512,172.8608671,173.3902002,182.4107096,162.4971549,132.3908948,158.7040737,165.7214376,276.0349666,167.9927542,182.2568777,168.3910967,177.0331968,170.0543591,164.4231849,183.5573008,189.5160316,195.8083092,194.2939775,200.940122,199.8453745,206.4781521,204.4750147,211.6284788,294.5484745,186.8287054,222.2782159,194.1669018,187.7044144,195.3795829,201.1240282,197.9513227,194.6684933,190.4767512,196.7791618,180.8381653,215.2368906,188.3490972,218.1605703,206.5504282,25/08/2009
2755,219.8697753,151.7050492,193.4110928,172.8769101,173.8041983,182.5143218,162.6678603,132.0174601,159.4484496,165.8753643,276.1555682,168.1644818,182.2928338,168.4673239,177.0872179,170.2186813,164.5640507,183.551351,189.3911937,195.6293942,193.9901306,201.2511918,199.8398161,207.2925815,204.6364883,212.0610699,294.6339345,186.908595,222.4410157,194.0300764,187.4867051,195.2471736,200.9996018,198.0267341,194.5704786,190.3236618,196.9045615,181.0198014,215.0409629,188.4295086,218.2039767,206.6808533,26/08/2009
2756,220.0663726,152.020385,193.5485249,172.9234348,173.7493227,181.6321168,163.0320319,133.3012456,159.4805872,165.8649032,276.3163703,168.3910513,182.3739443,168.574889,177.1490808,170.1929541,164.5830633,183.6983961,189.5458316,195.403873,193.8104645,200.8469203,199.6225319,212.2827222,204.9029982,212.7940928,295.6022523,187.2652738,222.4737393,193.8509182,187.480467,195.0872395,200.7722291,197.8177508,194.4340268,190.3743897,196.9760983,181.2511158,214.9045576,188.6062546,218.1864472,206.5530024,27/08/2009
2757,220.2638101,152.0851484,194.3816624,173.4528536,173.6347092,181.8843899,163.0509992,133.8091168,159.6803613,165.9545692,276.6143272,168.6946213,182.7711347,168.9568723,177.2606082,170.3705548,164.5087415,183.7706437,189.7294642,195.7367432,194.2303627,200.8383391,199.6235425,214.2139886,205.3858515,213.3672952,296.2363109,187.2475206,222.7281652,194.0139496,187.5172717,195.0226284,200.7182674,197.8561958,194.4362232,190.3825424,197.629187,183.210302,214.9367989,189.3705614,218.5220121,206.9665872,28/08/2009
2758,220.7771477,152.2447438,194.4685366,173.5370794,173.2047346,182.5075644,163.7907227,133.0049874,159.5144619,166.043488,277.1755581,168.8295105,182.8589347,169.0441102,177.3486103,170.4659944,164.5891127,183.8581908,189.812421,195.8061003,194.2970262,200.9174771,199.6965601,212.035825,205.5575152,213.8859435,296.1611887,187.3354799,222.8345168,194.0832443,187.5874502,195.085501,200.7944949,197.9266784,194.5062337,190.4577283,197.7335465,183.3057774,215.0343493,189.4637113,218.6163375,207.0532512,31/08/2009
2759,220.594833,152.2563086,194.3232716,173.4183612,173.8389297,182.7027758,163.7854119,133.0464802,159.4649527,166.143615,276.9264724,168.7652512,182.8305042,169.0991632,177.4148297,170.5938006,164.6366441,183.9533876,189.7769831,195.7753976,194.2382892,200.9925629,199.7198044,212.4981358,205.4877523,214.4868071,296.240446,187.7131398,222.3583887,194.0598101,187.5537645,194.9927856,200.7693476,197.9831138,194.4897606,190.4124356,198.0163272,183.2708474,214.8028736,189.8633801,218.9619192,206.7838204,01/09/2009
2760,220.7015333,152.4899193,194.4051612,173.3533871,173.9563218,182.3956933,163.7406491,133.5601603,159.541388,166.3349025,277.7068357,168.8699496,182.9383728,169.2550056,177.5925765,170.7888294,164.8310907,184.1369814,189.9122913,195.731442,194.1240671,201.2118612,199.8148031,210.3572553,205.7119342,214.9409125,296.5195697,187.8922862,222.6373572,194.0895438,187.6064764,195.2022646,200.8633877,198.0779942,194.59107,190.4495756,198.1627672,183.5471827,214.252292,189.9493647,219.1305364,206.634518,02/09/2009
2761,220.6914514,152.8253009,193.4175016,172.7926844,174.321696,182.4722762,163.9105959,133.4514493,159.4102319,166.0240604,277.5176567,169.0513715,182.4274605,169.0364874,177.3625512,170.4361177,164.5891127,183.9457378,189.8430264,194.4847801,192.7521828,200.4397883,199.103829,209.9189713,205.8271605,215.7115855,296.5995162,187.3895466,221.8069963,193.2350777,187.4449099,194.7323131,200.199868,197.3384199,194.107311,190.2747457,197.4962128,182.9743303,213.3635905,189.3618038,218.3851149,205.4821438,03/09/2009
2762,220.7410208,152.5115071,192.9126345,172.4228934,174.386991,182.6344518,163.9993627,133.6954267,159.4145748,165.9060001,277.0644154,169.1469295,182.2083786,168.9992208,177.3494816,170.2385991,164.6228168,184.1029826,189.9340373,194.1110466,192.3684617,200.1046434,198.9494562,210.2023232,205.8953557,215.8022529,297.3548729,187.3475843,221.320233,193.0476042,187.5640574,194.8783399,200.2218718,197.0636364,194.0985254,190.397036,197.3522976,182.5155827,212.5840133,189.3116461,218.2290188,204.8849342,04/09/2009
2763,220.9308969,152.6286979,193.0920795,172.5793126,174.5127186,182.7823619,164.1192358,133.8107765,159.5396508,166.1309124,277.2599004,169.2768331,182.3940129,169.1440526,177.5463971,170.5041703,164.7775099,184.238978,190.1063941,194.1075124,192.4414256,199.812643,198.8392981,210.4235364,206.0435038,215.9620734,297.5926449,187.6316363,221.4044962,193.0380289,187.6585644,194.9168748,200.204845,196.8898944,194.0834251,190.4858098,197.3236829,182.8470298,213.1527823,189.4947613,218.3133274,205.05483,07/09/2009
2764,221.3257719,152.8253009,192.8506832,172.4196848,174.5022992,182.8289123,164.4705097,133.4008282,159.6777556,165.9172084,277.6303758,169.7316342,182.2175767,169.048345,177.40176,170.3174406,164.5009636,184.1378314,190.090286,193.7174336,192.1377819,199.0996854,198.3723897,210.8311654,206.1869489,216.5936717,298.0020262,187.4355436,220.9193691,192.6950834,187.5553241,194.6946474,199.9203671,196.3004037,193.7822426,190.4341761,197.0316445,184.370755,212.8981589,189.2981115,218.0637406,204.795696,08/09/2009
2765,221.9651334,153.309484,191.6558074,171.7346489,175.2851447,182.7583359,164.3673277,133.8323527,159.7637453,165.5959053,277.836108,170.119406,181.6054854,168.7840905,177.1360112,169.8875472,164.381703,183.8377914,189.9863886,191.9713559,190.3165293,197.6408753,197.5156331,212.3125487,206.5937684,216.9978332,297.681551,186.7988477,219.7601361,191.5561312,187.3897028,194.1864508,199.2953541,195.2885104,193.219413,190.1895954,196.3684565,184.1006295,211.8862793,188.7845928,217.2131421,203.3876199,09/09/2009
2766,222.3045579,153.6703083,192.9104982,172.7950908,176.3041636,183.5902364,164.6943235,135.0148959,160.2953183,166.474632,279.0192647,171.1386922,182.5135881,169.5480571,177.7929773,170.9083364,165.0168952,184.3248251,190.2505618,193.4234387,191.8184885,198.9008867,198.4282267,215.5014996,207.6378601,218.9955896,298.1405542,187.7236304,221.6270166,192.5781644,187.6379787,194.6897219,200.0238375,196.3228299,193.83578,191.3110433,197.5963642,184.8054398,213.1015269,189.6261266,218.2715905,204.6017745,10/09/2009
2767,223.6412518,154.4389875,194.4315083,173.6509846,177.4579403,185.4935468,165.8187032,135.9385244,161.4496656,167.354106,279.7893808,172.1300033,183.4417593,170.3950266,178.4150911,171.9224864,165.6676432,184.7328115,190.4341943,195.2269459,193.8202202,199.9554252,199.1861949,217.3225737,208.7477954,219.0885621,299.7387954,188.8041575,222.5588206,193.6962021,187.7427786,195.0368254,200.5262579,197.2526579,194.3014186,191.468662,198.7173876,186.4075635,213.996842,190.5472756,219.0946426,206.0956565,11/09/2009
2768,224.0151229,154.9355065,195.0225374,174.1218465,178.1143635,186.7841939,166.1274904,137.4745857,161.5756102,167.6500037,280.9551961,173.2185344,183.8222259,170.7947962,178.6468589,172.212125,165.9899925,184.8764566,190.5791674,195.7696547,194.482383,200.0474352,199.1371796,222.1188421,209.4846169,220.1842546,300.2370828,188.9768482,222.8034294,193.9544822,187.7627405,195.0495738,200.441648,197.2285065,194.2865928,191.5094254,198.7754587,187.1511849,214.3002406,190.6969523,219.2549124,205.9892571,14/09/2009
2769,224.3906742,156.1274604,195.2354504,174.3095496,180.0676567,189.2235845,167.1547578,140.7284466,162.4902284,167.8816409,282.0303632,174.6098045,184.0889706,171.1700037,178.9666289,172.3772771,166.36333,185.3668902,190.9488487,195.8449757,194.5931499,199.9890351,199.2324309,227.4254752,210.617284,223.5512425,300.1364604,189.0704562,223.3908178,194.1490112,188.2446329,195.6357094,200.7719671,197.1617206,194.5987574,191.9161541,198.8730853,187.4329538,214.2737862,190.825133,219.5395583,206.0750631,15/09/2009
2770,225.378702,157.4736128,194.2136108,173.8410941,180.3323099,191.8649438,167.6319743,143.2105425,162.7647008,167.6918479,283.7179972,176.0819528,183.6240488,171.1242674,178.8080509,172.1573509,166.225921,185.2062456,190.8691135,194.1587572,192.7590931,198.863463,198.3592516,228.7502693,211.6339408,226.9689426,301.2881038,188.4983175,222.3019405,193.0183744,188.0259879,195.0400125,200.0138834,196.2139023,193.9944705,191.6317158,198.2469281,186.6963184,213.0461381,190.2152798,218.9994825,204.6875804,16/09/2009
2771,226.3885738,159.1536048,193.8091474,173.5186299,181.0838971,192.2553664,168.2943113,144.82544,163.3701034,167.8263469,284.9334721,176.5608511,183.5036374,171.3199173,178.9091226,172.2361924,166.4748127,185.254694,190.9359622,193.5312295,192.1314814,198.2382246,197.9102818,229.3915392,211.6041544,227.3830928,301.3680503,188.3635542,222.1702281,192.5736287,187.9414618,194.8934062,199.6937803,195.678629,193.7221159,191.5501889,197.9784548,186.3089832,213.1668361,190.0027069,218.4527288,204.1384222,17/09/2009
2772,226.5381222,159.9885893,194.2285645,173.8418963,181.1491921,192.5534391,168.7851843,144.4536651,163.4117954,168.1013226,285.4229726,176.8070863,183.7837612,171.8128536,179.0964538,172.5656666,166.6545678,185.2334447,191.078519,193.8053449,192.5066663,198.1319127,197.796334,230.0170674,211.8079561,228.2021729,300.6009773,188.3345034,221.9894303,192.6671135,187.9105832,194.8117007,199.5855948,195.5610759,193.6416725,191.5212015,198.0213769,186.3803957,212.8394633,189.9660839,218.3809413,204.2456797,18/09/2009
2773,226.8817475,159.7750245,194.4272358,173.9678338,180.9817869,192.573711,169.0158263,145.1590417,163.3701034,168.3030711,285.812366,176.920648,183.9401288,172.0110445,179.2393483,172.8262584,166.7487663,185.3813397,191.078519,193.9330151,192.6576752,198.1712433,197.8125039,231.4321695,211.5641779,227.8771534,300.6195855,188.6782708,222.0458785,192.7364082,187.9230594,194.820103,199.5858568,195.588431,193.6551255,191.5293542,198.12237,186.7017519,213.043658,190.2511067,218.4477203,203.9393523,21/09/2009
2774,226.7448015,160.4943602,193.4025478,173.7777243,181.8208972,193.632357,169.416415,146.2162768,163.6411014,168.2642158,286.6542124,177.6596305,183.6223765,171.9814005,179.2628736,172.8262584,166.63037,185.4289381,191.2234921,192.4095872,190.8941434,197.5545862,197.5302871,234.1173839,212.1873408,230.2552518,301.4080236,188.5168777,221.6556497,191.9320862,187.9891832,194.814598,199.3817976,195.2540084,193.5392649,191.5583416,198.1274196,186.2437805,212.4781958,190.0910799,217.9735889,202.6213726,22/09/2009
2775,227.7697963,160.6894212,194.0754666,174.2927044,182.8545033,194.2953247,169.8845273,147.2220609,163.7600973,168.6998431,288.1369025,178.4030446,184.0781002,172.4260596,179.5748018,173.2362339,167.1367953,185.5096854,191.4240381,193.0536811,191.5914671,197.9962815,197.7852171,235.1132579,212.9241623,231.0551227,302.7933038,188.746056,221.8159953,192.3173645,188.0100808,194.8586379,199.5455165,195.5704407,193.6779132,191.549283,198.4278741,187.953023,212.4798492,190.310022,218.2306883,203.1319181,23/09/2009
2776,228.3965553,161.1373677,195.3942449,175.3266755,182.9600867,195.4042751,170.211523,147.6668631,164.0918961,169.4209071,288.6721213,178.8010647,184.9770048,173.1942609,180.1908164,174.0155193,167.7719876,186.090216,191.8082168,194.4706436,193.1539925,198.8625095,198.5292892,235.2110226,212.7564178,232.8853749,303.0855221,189.380331,222.8786937,193.3036164,188.3341495,195.4691113,200.2011777,196.3711327,194.2569413,191.9116248,199.1482915,188.8309309,213.5173565,190.9795866,219.0779479,204.3048858,24/09/2009
2777,228.3436253,161.4395966,196.5898329,176.2427305,183.8749114,194.7998709,170.0210916,146.5764338,164.4410666,170.0739744,288.7075924,178.8423347,185.7713856,173.8176305,180.7179577,174.7441803,168.303475,186.6375976,192.0119844,195.8564616,194.5746549,200.1141781,199.3905936,236.644352,212.9641387,232.7555207,304.9635761,190.0089573,223.9512091,194.2535832,188.4430041,195.9312399,200.8984891,197.3408843,194.7950614,192.0918899,199.6675644,189.9758595,214.2713061,191.5575937,219.7908145,205.3036673,25/09/2009
2778,228.4057971,161.4249478,196.5200487,176.3165283,183.9158945,193.5512692,170.1955905,146.5880517,164.6312864,170.1262796,288.9700782,178.9439864,185.8023246,173.888776,180.7876623,174.7782066,168.3968093,186.6979456,192.122325,195.5246958,194.1982505,199.9501812,199.3729077,239.5980049,213.1812659,232.2891214,304.4225587,190.3745128,224.0739226,194.087276,188.4561041,195.9121173,200.9362099,197.2851883,194.7873739,192.0864548,199.8981653,190.1225656,214.3357886,191.8481895,219.6764554,205.1183264,28/09/2009
2779,229.5458937,161.6300317,197.103245,176.8082461,184.7445854,193.5745444,170.3200158,146.5988399,164.9118388,170.3571695,289.0552087,179.0755518,186.0991722,174.2157062,180.8617234,175.0728246,168.5091563,186.5772497,191.9942655,196.1897736,194.9817489,200.169241,199.2842254,238.5391639,213.4117186,232.6026155,303.8925684,191.0628546,223.7066003,194.294152,188.0518759,195.592249,200.6813324,197.3110648,194.5520837,191.8101691,200.848342,190.3236073,214.3192546,192.396739,219.9227032,206.0004119,29/09/2009
2780,229.7567738,161.8505355,197.4400604,177.273493,184.9397758,193.3905953,170.3382244,147.1822278,164.7207505,170.7853247,288.8321352,178.9187812,186.4503721,174.5705864,181.1762656,175.4545832,169.0510141,186.6962457,192.1932008,196.3225241,195.0480058,200.5508677,199.5659369,237.6509967,213.3145209,233.22192,303.9718257,191.3380299,224.2686279,194.449624,188.0930473,195.7516037,200.9212787,197.6198574,194.7313655,191.8436857,201.0124558,191.2139348,214.3853906,192.5663195,219.9126864,205.8330902,30/09/2009
2781,229.5391724,162.3493674,198.3173471,178.0259094,183.7137578,192.2193274,170.1591733,147.3623063,164.3524711,171.5803631,288.2015387,178.5373798,187.1820386,175.1778636,181.8123203,176.2322088,169.910036,187.2767762,192.4742874,197.5846478,196.2294522,202.1522216,200.944681,237.6609389,213.1091515,232.5526716,303.8677574,192.041704,224.5034196,195.5240692,188.5437493,196.5208523,202.1595172,199.111328,195.6491897,192.2051217,201.985356,192.5816392,215.3931367,193.3680456,220.69901,206.8241492,01/10/2009
2782,229.2501575,162.2306346,198.8058362,178.7013195,183.9165891,191.6472081,170.0954433,146.6577596,163.6515244,171.9360383,287.1571131,177.9150059,187.5992976,175.4861605,182.094624,176.6894892,170.0897911,187.4654699,192.6450335,198.1326577,196.7275987,202.9116609,201.6003234,233.3543224,213.1522634,232.8385044,304.3674232,192.5533203,225.4851271,195.9552079,188.5646469,196.7236674,202.6134768,199.9337069,195.9802982,192.3102008,202.4305672,194.1573714,215.0318692,193.9595873,221.2824922,207.4462426,02/10/2009
2783,228.8048729,161.8528484,199.7650125,179.2435728,184.4153318,191.8431702,170.1531038,146.8237305,164.0345696,172.3754016,287.9516648,178.3077635,188.1419851,175.8512044,182.4021957,177.2737458,170.2755957,187.5912657,192.77712,199.2752839,197.9407509,203.7433257,202.1925492,234.6169779,213.7174211,233.0982128,306.663818,193.265064,226.2295887,196.6310198,188.5615278,196.803055,203.0671745,200.6395185,196.2455145,192.4234326,202.9750884,194.8691677,215.7965659,194.5853635,222.0562948,208.5025141,05/10/2009
2784,229.8491913,162.2082758,199.8668404,179.3406329,184.174296,192.2748876,170.7001199,147.5191489,164.2273951,172.4613315,289.4942616,178.8589535,188.2356384,175.974015,182.4875839,177.3799743,170.3300407,187.6618133,192.8689363,199.372914,198.0826139,203.6496472,202.1852221,236.2358945,214.0819126,234.2384706,306.223423,193.6846862,226.397297,196.718961,188.6900325,196.9641481,203.0988705,200.5993484,196.325958,192.4678195,203.1476182,195.037608,215.9561188,194.9285055,222.148116,207.998833,06/10/2009
