Date, Open, High, Low, Close
02/19/16,1916.74,1918.78,1902.17,1917.78
02/19/19,2769.28,2787.33,2767.29,2779.76
02/19/99,1239.22,1247.91,1232.03,1239.22
02/20/01,1278.94,1307.16,1278.44,1278.94
02/20/02,1097.98,1098.32,1074.36,1097.98
02/20/03,837.1,849.18,836.59,837.1
02/20/04,1144.11,1149.81,1139,1144.11
02/20/07,1459.68,1460.53,1449.2,1459.68
02/20/08,1338.56,1363.71,1336.55,1360.03
02/20/09,768.2,778.69,754.25,770.05
02/20/13,1530.94,1530.94,1511.41,1511.95
02/20/14,1829.24,1842.79,1824.58,1839.78
02/20/15,2097.65,2110.61,2085.44,2110.3
02/20/18,2726.01,2737.6,2706.76,2716.26
02/20/19,2779.05,2789.88,2774.06,2784.7
02/21/01,1255.27,1282.97,1253.16,1255.27
02/21/02,1080.95,1101.5,1080.24,1080.95
02/21/03,848.17,852.1,831.87,848.17
02/21/06,1283.03,1291.92,1281.33,1283.03
02/21/07,1457.63,1459.6,1452.02,1457.63
02/21/08,1364.3,1367.94,1339.34,1342.53
02/21/12,1361.22,1367.76,1358.11,1362.21
02/21/13,1511.95,1511.95,1497.29,1502.42
02/21/14,1841.07,1846.13,1835.6,1836.25
02/21/17,2354.91,2366.71,2354.91,2365.38
02/21/18,2720.53,2747.75,2701.29,2701.33
02/21/19,2780.24,2781.58,2764.55,2774.88
02/22/00,1352.17,1358.11,1331.97,1352.17
02/22/01,1252.82,1259.94,1228.33,1252.82
02/22/02,1089.84,1093.93,1074.39,1089.84
02/22/05,1184.16,1202.48,1184.16,1184.16
02/22/06,1292.67,1294.17,1283.03,1292.67
02/22/07,1456.38,1461.57,1450.51,1456.38
02/22/08,1344.22,1354.3,1327.04,1353.11
02/22/10,1110,1112.29,1105.38,1108.01
02/22/11,1338.91,1338.91,1312.33,1315.44
02/22/12,1362.11,1362.7,1355.53,1357.66
02/22/13,1502.42,1515.64,1502.42,1515.6
02/22/16,1924.44,1946.7,1924.44,1945.5
02/22/17,2361.11,2365.13,2358.34,2362.82
02/22/18,2710.42,2731.26,2697.77,2703.96
02/22/19,2780.67,2794.2,2779.11,2792.67
02/22/99,1272.14,1272.22,1239.22,1272.14
02/23/00,1360.69,1370.12,1342.42,1360.69
02/23/01,1245.86,1252.82,1215.44,1245.86
02/23/04,1140.99,1146.69,1136.98,1140.99
02/23/05,1190.8,1193.52,1184.16,1190.8
02/23/06,1287.79,1293.84,1285.14,1287.79
02/23/07,1451.19,1456.22,1448.36,1451.19
02/23/09,777.52,777.85,742.37,743.33
02/23/10,1107.49,1108.58,1092.18,1094.6
02/23/11,1315.44,1317.91,1299.55,1307.4
02/23/12,1357.53,1364.24,1352.28,1363.46
02/23/15,2109.83,2110.05,2103,2109.66
02/23/16,1942.38,1942.38,1919.44,1921.27
02/23/17,2367.5,2368.26,2355.09,2363.81
02/23/18,2715.8,2747.76,2713.74,2747.3
02/23/99,1271.18,1280.38,1263.36,1271.18
02/24/00,1353.43,1364.49,1329.9,1353.43
02/24/03,832.58,848.17,832.18,832.58
02/24/04,1139.09,1144.54,1134.43,1139.09
02/24/05,1200.2,1200.42,1187.8,1200.2
02/24/06,1289.43,1292.11,1285.62,1289.43
02/24/09,746.51,775.49,744.69,773.14
02/24/10,1095.89,1106.42,1095.5,1105.24
02/24/11,1307.09,1310.91,1294.26,1306.1
02/24/12,1363.46,1368.92,1363.46,1365.74
02/24/14,1836.78,1858.71,1836.78,1847.61
02/24/15,2109.1,2117.94,2105.87,2115.48
02/24/16,1917.56,1932.08,1891,1929.8
02/24/17,2355.73,2367.34,2352.87,2367.34
02/24/99,1253.41,1283.84,1251.94,1253.41
02/25/00,1333.36,1362.12,1329.12,1333.36
02/25/02,1109.43,1112.71,1089.84,1109.43
02/25/03,838.57,839.57,818.52,838.57
02/25/04,1143.67,1145.24,1138.71,1143.67
02/25/05,1211.37,1212.15,1199.61,1211.37
02/25/08,1352.75,1374.36,1346.03,1371.8
02/25/09,767.63,780.12,752.89,764.9
02/25/10,1101.24,1103.5,1086.02,1102.94
02/25/11,1307.34,1320.61,1307.34,1319.88
02/25/13,1515.6,1525.84,1487.85,1487.85
02/25/14,1847.66,1852.91,1840.19,1845.12
02/25/15,2115.3,2119.59,2109.89,2113.86
02/25/16,1931.87,1951.83,1925.41,1951.7
02/25/19,2804.35,2813.49,2794.99,2796.11
02/25/99,1245.02,1253.41,1225.01,1245.02
02/26/01,1267.65,1267.69,1241.71,1267.65
02/26/02,1109.38,1115.05,1101.72,1109.38
02/26/03,827.55,839.98,826.77,827.55
02/26/04,1144.91,1147.23,1138.62,1144.91
02/26/07,1449.37,1456.95,1445.48,1449.37
02/26/08,1371.76,1387.34,1363.29,1381.29
02/26/09,775.23,779.42,751.75,752.83
02/26/10,1103.1,1107.24,1097.56,1104.49
02/26/13,1487.85,1498.99,1485.01,1496.94
02/26/14,1845.79,1852.65,1840.66,1845.16
02/26/15,2113.91,2113.91,2103.76,2110.74
02/26/16,1954.95,1962.96,1945.78,1948.05
02/26/18,2757.37,2780.64,2753.78,2779.6
02/26/19,2792.36,2803.12,2789.47,2793.9
02/26/99,1238.33,1246.73,1226.24,1238.33
02/27/01,1257.94,1272.76,1252.26,1257.94
02/27/02,1109.89,1123.06,1102.26,1109.89
02/27/03,837.28,842.07,827.55,837.28
02/27/04,1144.94,1151.68,1141.8,1144.94
02/27/06,1294.12,1297.57,1289.43,1294.12
02/27/07,1399.04,1449.25,1389.42,1399.04
02/27/08,1378.95,1388.34,1372,1380.02
02/27/09,736.03,751.27,734.52,735.09
02/27/12,1365.2,1371.94,1354.92,1367.59
02/27/13,1496.94,1520.08,1494.88,1515.99
02/27/14,1844.9,1854.53,1841.13,1854.29
02/27/15,2110.88,2112.74,2103.75,2104.5
02/27/17,2365.23,2371.54,2361.87,2369.75
02/27/18,2780.45,2789.15,2744.22,2744.28
02/27/19,2787.5,2795.76,2775.13,2792.38
02/28/00,1348.05,1360.82,1325.02,1348.05
02/28/01,1239.94,1263.47,1229.65,1239.94
02/28/02,1106.73,1121.57,1106.73,1106.73
02/28/03,841.15,846.99,837.28,841.15
02/28/05,1203.6,1211.37,1198.13,1203.6
02/28/06,1280.66,1294.12,1278.12,1280.66
02/28/07,1406.82,1415.89,1396.65,1406.82
02/28/08,1378.16,1378.16,1363.16,1367.68
02/28/11,1321.61,1329.38,1320.55,1327.22
02/28/12,1367.56,1373.09,1365.97,1372.18
02/28/13,1515.99,1525.34,1514.46,1514.68
02/28/14,1855.12,1867.92,1847.67,1859.45
02/28/17,2366.08,2367.79,2358.96,2363.64
02/28/18,2753.78,2761.52,2713.54,2713.83
02/28/19,2788.11,2793.73,2782.51,2784.49
02/29/00,1366.42,1369.51,1348.05,1366.42
02/29/08,1354.12,1364.07,1325.42,1330.63
02/29/12,1372.2,1378.04,1363.81,1365.68
02/29/16,1947.13,1958.27,1931.81,1932.23
03/13/00,1383.62,1398.45,1365.31,1383.62
03/13/01,1197.66,1197.83,1171.5,1197.66
03/13/02,1154.09,1165.58,1151.01,1154.09
03/13/03,831.9,832.02,804.19,831.9
03/13/06,1284.13,1287.37,1281.58,1284.13
03/13/07,1377.95,1406.23,1377.71,1377.95
03/13/08,1291.34,1321.68,1282.11,1315.48
03/13/09,755.39,758.29,742.46,756.55
03/13/12,1371.92,1396.13,1371.92,1395.95
03/13/13,1552.48,1556.39,1548.25,1554.52
03/13/14,1869.06,1874.4,1841.86,1846.34
03/13/15,2064.56,2064.56,2041.17,2053.4
03/13/17,2371.56,2374.42,2368.52,2373.47
03/13/18,2792.31,2801.9,2758.68,2765.31
03/13/19,2799.78,2821.24,2799.78,2810.92
03/14/00,1359.15,1395.33,1359.14,1359.15
03/14/01,1166.71,1197.66,1155.35,1166.71
03/14/02,1153.04,1157.76,1151.14,1153.04
03/14/03,833.27,841.33,828.35,833.27
03/14/05,1206.83,1206.83,1199.51,1206.83
03/14/06,1297.48,1298.14,1282.67,1297.48
03/14/07,1387.17,1388.09,1363.98,1387.17
03/14/08,1319.78,1321.47,1274.86,1288.14
03/14/11,1301.19,1301.19,1286.37,1296.39
03/14/12,1395.95,1399.42,1389.97,1394.28
03/14/13,1554.52,1563.32,1554.52,1563.23
03/14/14,1845.07,1852.44,1839.57,1841.13
03/14/16,2019.27,2024.57,2012.05,2019.64
03/14/17,2368.55,2368.55,2358.18,2365.45
03/14/18,2774.06,2777.11,2744.38,2749.48
03/14/19,2810.38,2815,2803.46,2808.48
03/15/00,1392.15,1397.99,1356.99,1392.15
03/15/01,1173.56,1182.04,1166.71,1173.56
03/15/02,1166.16,1166.45,1153.04,1166.16
03/15/04,1104.49,1120.57,1103.36,1104.49
03/15/05,1197.75,1210.54,1197.75,1197.75
03/15/06,1303.02,1304.4,1294.97,1303.02
03/15/07,1392.28,1395.73,1385.16,1392.28
03/15/10,1148.53,1150.98,1141.45,1150.51
03/15/11,1288.46,1288.46,1261.12,1281.87
03/15/12,1394.17,1402.63,1392.78,1402.6
03/15/13,1563.21,1563.62,1555.74,1560.7
03/15/16,2015.27,2015.94,2005.23,2015.93
03/15/17,2370.34,2390.01,2368.94,2385.26
03/15/18,2754.27,2763.03,2741.47,2747.33
03/15/19,2810.79,2830.73,2810.79,2822.48
03/15/99,1307.26,1307.47,1291.03,1307.26
03/16/00,1458.47,1458.47,1392.15,1458.47
03/16/01,1150.53,1173.56,1148.64,1150.53
03/16/04,1110.7,1113.82,1102.61,1110.7
03/16/05,1188.07,1197.75,1185.61,1188.07
03/16/06,1305.33,1310.45,1303.02,1305.33
03/16/07,1386.95,1397.51,1383.63,1386.95
03/16/09,764.5,774.53,753.37,753.89
03/16/10,1150.83,1160.28,1150.35,1159.46
03/16/11,1279.46,1280.91,1249.05,1256.88
03/16/12,1402.55,1405.88,1401.47,1404.17
03/16/15,2055.35,2081.41,2055.35,2081.19
03/16/16,2014.24,2032.02,2010.04,2027.22
03/16/17,2387.71,2388.1,2377.18,2381.38
03/16/18,2750.57,2761.85,2749.97,2752.01
03/16/99,1306.38,1311.11,1302.29,1306.38
03/17/00,1464.47,1476.64,1453.2,1464.47
03/17/03,862.79,862.79,827.15,862.79
03/17/04,1123.75,1125.76,1110.7,1123.75
03/17/05,1190.21,1193.28,1186.34,1190.21
03/17/06,1307.25,1309.79,1305.32,1307.25
03/17/08,1283.21,1287.5,1256.98,1276.6
03/17/09,754.84,778.12,749.93,778.12
03/17/10,1159.94,1169.84,1159.94,1166.21
03/17/11,1261.61,1278.88,1261.61,1273.72
03/17/14,1842.81,1862.3,1842.81,1858.83
03/17/15,2080.59,2080.59,2065.08,2074.28
03/17/16,2026.9,2046.24,2022.16,2040.59
03/17/17,2383.71,2385.71,2377.64,2378.25
03/17/99,1297.82,1306.55,1292.63,1297.82
03/18/02,1165.55,1172.75,1159.18,1165.55
03/18/03,866.45,866.9,857.64,866.45
03/18/04,1122.32,1125.5,1113.25,1122.32
03/18/05,1189.65,1191.98,1182.78,1189.65
03/18/08,1302.22,1330.74,1277.16,1330.74
03/18/09,772.08,803.04,765.64,794.35
03/18/10,1166.13,1167.77,1161.16,1165.83
03/18/11,1276.71,1288.88,1276.18,1279.2
03/18/13,1560.7,1560.7,1545.13,1552.1
03/18/14,1858.92,1873.76,1858.92,1872.25
03/18/15,2072.84,2106.85,2061.23,2099.5
03/18/16,2041.16,2052.36,2041.16,2049.58
03/18/19,2822.61,2835.41,2821.99,2832.94
03/18/99,1316.55,1317.62,1294.75,1316.55
03/19/01,1170.81,1173.5,1147.18,1170.81
03/19/02,1170.29,1173.89,1165.55,1170.29
03/19/03,874.02,874.96,861.24,874.02
03/19/04,1109.78,1122.72,1109.69,1109.78
03/19/07,1402.06,1403.2,1386.95,1402.06
03/19/08,1334.63,1341.51,1298.42,1298.42
03/19/09,804.87,803.24,781.82,784.04
03/19/10,1166.68,1169.2,1155.33,1159.9
03/19/12,1404.17,1414,1402.43,1409.75
03/19/13,1552.1,1557.25,1538.57,1548.34
03/19/14,1872.25,1874.14,1850.35,1860.77
03/19/15,2098.69,2098.69,2085.56,2089.27
03/19/18,2741.38,2741.38,2694.59,2712.92
03/19/19,2840.76,2852.42,2823.27,2832.57
03/19/99,1299.29,1323.82,1298.92,1299.29
03/20/00,1456.63,1470.23,1448.43,1456.63
03/20/01,1142.62,1180.56,1142.19,1142.62
03/20/02,1151.85,1170.29,1151.67,1151.85
03/20/03,875.67,879.62,859.07,875.67
03/20/06,1305.08,1310,1303.59,1305.08
03/20/07,1410.94,1411.53,1400.7,1410.94
03/20/08,1299.67,1330.67,1295.22,1329.51
03/20/09,789.4,788.91,766.2,768.54
03/20/12,1409.59,1409.59,1397.68,1405.52
03/20/13,1548.34,1561.56,1548.34,1558.71
03/20/14,1860.09,1873.49,1854.63,1872.01
03/20/15,2090.32,2113.92,2090.32,2108.1
03/20/17,2378.24,2379.55,2369.66,2373.47
03/20/18,2715.05,2724.22,2710.05,2716.94
03/20/19,2831.34,2843.54,2812.43,2824.23
03/21/00,1493.87,1493.93,1446.04,1493.87
03/21/01,1122.14,1149.39,1118.74,1122.14
03/21/02,1153.59,1155.12,1139.58,1153.59
03/21/03,895.79,895.89,875.84,895.79
03/21/05,1183.78,1189.65,1178.82,1183.78
03/21/06,1297.23,1310.88,1295.82,1297.23
03/21/07,1435.04,1437.77,1409.75,1435.04
03/21/11,1281.65,1300.58,1281.65,1298.38
03/21/12,1405.52,1407.75,1400.64,1402.89
03/21/13,1558.71,1558.71,1543.55,1545.8
03/21/14,1874.53,1883.97,1863.46,1866.52
03/21/16,2047.88,2053.91,2043.14,2051.6
03/21/17,2379.32,2381.93,2341.9,2344.02
03/21/18,2714.99,2739.14,2709.79,2711.93
03/21/19,2819.72,2860.31,2817.38,2854.88
03/22/00,1500.64,1505.04,1487.4,1500.64
03/22/01,1117.58,1124.27,1081.19,1117.58
03/22/02,1148.7,1156.48,1144.82,1148.7
03/22/04,1095.4,1109.78,1089.49,1095.4
03/22/05,1171.71,1189.59,1171.63,1171.71
03/22/06,1305.04,1305.97,1295.81,1305.04
03/22/07,1434.54,1437.66,1429.88,1434.54
03/22/10,1157.25,1167.82,1152.88,1165.81
03/22/11,1298.29,1299.35,1292.7,1293.77
03/22/12,1402.89,1402.89,1388.73,1392.78
03/22/13,1545.9,1557.74,1545.9,1556.89
03/22/16,2048.64,2056.6,2040.57,2049.8
03/22/17,2343,2351.81,2336.45,2348.45
03/22/18,2691.36,2695.68,2641.59,2643.69
03/22/19,2844.52,2846.16,2800.47,2800.71
03/22/99,1297.01,1303.84,1294.26,1297.01
03/23/00,1527.35,1532.13,1493.76,1527.35
03/23/01,1139.83,1141.83,1117.58,1139.83
03/23/04,1093.95,1101.52,1091.57,1093.95
03/23/05,1172.53,1176.26,1168.7,1172.53
03/23/06,1301.67,1305.04,1298.11,1301.67
03/23/07,1436.11,1438.89,1433.21,1436.11
03/23/09,789.14,823.37,772.31,822.92
03/23/10,1166.47,1174.72,1163.83,1174.17
03/23/11,1292.19,1300.51,1284.05,1297.54
03/23/12,1392.78,1399.18,1386.87,1397.11
03/23/15,2107.99,2114.86,2104.42,2104.42
03/23/16,2048.55,2048.55,2034.86,2036.71
03/23/17,2345.97,2358.92,2342.13,2345.96
03/23/18,2646.71,2657.67,2585.89,2588.26
03/23/99,1262.14,1297.01,1257.46,1262.14
03/24/00,1527.46,1553.11,1516.85,1527.46
03/24/03,864.23,895.79,862.17,864.23
03/24/04,1091.33,1098.39,1087.06,1091.33
03/24/05,1171.42,1180.11,1171.42,1171.42
03/24/06,1302.95,1306.53,1298.89,1302.95
03/24/08,1333.66,1359.68,1330.29,1349.88
03/24/09,820.6,823.65,805.48,806.12
03/24/10,1172.7,1173.04,1166.01,1167.72
03/24/11,1300.61,1311.34,1297.74,1309.66
03/24/14,1867.67,1873.34,1849.69,1857.44
03/24/15,2103.94,2107.63,2091.5,2091.5
03/24/16,2032.48,2036.04,2022.49,2035.94
03/24/17,2350.42,2356.22,2335.74,2343.98
03/24/99,1268.59,1269.02,1256.43,1268.59
03/25/02,1131.87,1150.89,1131.87,1131.87
03/25/03,874.74,879.82,862.56,874.74
03/25/04,1109.19,1110.32,1091.33,1109.19
03/25/08,1351.42,1357.47,1341.21,1352.99
03/25/09,811.83,826.78,791.37,813.88
03/25/10,1170.03,1180.69,1165.09,1165.73
03/25/11,1311.8,1319.18,1310.15,1313.8
03/25/13,1556.89,1564.91,1546.22,1551.69
03/25/14,1859.48,1871.87,1855.96,1865.62
03/25/15,2093.1,2097.43,2061.05,2061.05
03/25/19,2796.01,2809.79,2785.02,2798.36
03/25/99,1289.99,1290.01,1268.59,1289.99
03/26/01,1152.69,1160.02,1139.83,1152.69
03/26/02,1138.49,1146.98,1131.43,1138.49
03/26/03,869.95,875.81,866.63,869.95
03/26/04,1108.06,1115.27,1106.13,1108.06
03/26/07,1437.5,1437.65,1423.28,1437.5
03/26/08,1343.93,1352.45,1336.41,1341.13
03/26/09,822.53,832.98,814.06,832.86
03/26/10,1167.58,1173.93,1161.48,1166.59
03/26/12,1397.11,1416.58,1397.11,1416.51
03/26/13,1551.69,1563.95,1551.69,1563.77
03/26/14,1867.09,1875.92,1852.56,1852.56
03/26/15,2059.94,2067.15,2045.5,2056.15
03/26/18,2619.35,2661.36,2601.81,2658.55
03/26/19,2812.66,2829.87,2803.99,2818.46
03/26/99,1282.8,1289.99,1277.25,1282.8
03/27/00,1523.86,1534.66,1518.62,1523.86
03/27/01,1182.17,1183.36,1150.96,1182.17
03/27/02,1144.58,1146.85,1135.54,1144.58
03/27/03,868.52,874.15,858.06,868.52
03/27/06,1301.61,1303.74,1299.09,1301.61
03/27/07,1428.61,1437.49,1425.54,1428.61
03/27/08,1345.62,1345.62,1325.66,1325.76
03/27/09,819.52,828.68,813.43,815.94
03/27/12,1416.55,1419.15,1411.95,1412.52
03/27/13,1563.75,1564.07,1551.9,1562.85
03/27/14,1852.11,1855.55,1842.11,1849.04
03/27/15,2055.78,2062.83,2052.96,2061.02
03/27/17,2329.11,2344.9,2322.25,2341.59
03/27/18,2667.57,2674.78,2596.12,2612.62
03/27/19,2819.72,2825.56,2787.72,2805.37
03/28/00,1507.73,1527.2,1507.2,1507.73
03/28/01,1153.29,1182.17,1147.83,1153.29
03/28/02,1147.39,1154.4,1144.58,1147.39
03/28/03,863.5,869.84,860.85,863.5
03/28/05,1174.28,1179.91,1171.42,1174.28
03/28/06,1293.23,1306.24,1291.84,1293.23
03/28/07,1417.23,1428.35,1414.07,1417.23
03/28/08,1327.02,1334.87,1312.95,1315.22
03/28/11,1315.45,1319.74,1310.19,1310.19
03/28/12,1412.52,1413.65,1397.2,1405.54
03/28/13,1562.86,1570.28,1561.08,1569.19
03/28/14,1850.07,1866.63,1850.07,1857.62
03/28/16,2037.89,2042.67,2031.96,2037.05
03/28/17,2339.79,2363.78,2337.63,2358.57
03/28/18,2611.3,2632.65,2593.06,2605
03/28/19,2809.4,2819.71,2798.77,2815.44
03/29/00,1508.52,1521.36,1497.32,1508.52
03/29/01,1147.95,1161.69,1136.26,1147.95
03/29/04,1122.47,1124.37,1108.06,1122.47
03/29/05,1165.36,1179.39,1163.69,1165.36
03/29/06,1302.89,1305.6,1293.23,1302.89
03/29/07,1422.53,1426.24,1413.27,1422.53
03/29/10,1167.71,1174.85,1167.71,1173.22
03/29/11,1309.37,1319.45,1305.26,1319.44
03/29/12,1405.39,1405.39,1391.56,1403.28
03/29/16,2035.75,2055.91,2028.31,2055.01
03/29/17,2356.54,2363.36,2352.94,2361.13
03/29/18,2614.41,2659.07,2609.72,2640.87
03/29/19,2828.27,2836.03,2819.23,2834.4
03/29/99,1310.17,1311.76,1282.8,1310.17
03/30/00,1487.92,1517.43,1474.63,1487.92
03/30/01,1160.33,1162.8,1143.83,1160.33
03/30/04,1127,1127.6,1119.66,1127
03/30/05,1181.41,1181.54,1165.36,1181.41
03/30/06,1300.25,1310.15,1296.72,1300.25
03/30/07,1420.86,1429.22,1408.9,1420.86
03/30/09,797.29,809.07,779.81,787.53
03/30/10,1173.75,1177.83,1168.92,1173.27
03/30/11,1321.89,1331.74,1321.89,1328.26
03/30/12,1403.31,1410.89,1401.42,1408.47
03/30/15,2064.11,2088.97,2064.11,2086.24
03/30/16,2058.27,2072.21,2058.27,2063.95
03/30/17,2361.31,2370.42,2358.58,2368.06
03/30/99,1300.75,1310.17,1295.47,1300.75
03/31/00,1498.58,1519.77,1484.53,1498.58
03/31/03,848.18,863.5,843.71,848.18
03/31/04,1126.21,1130.83,1121.46,1126.21
03/31/05,1180.59,1184.53,1179.49,1180.59
03/31/06,1294.83,1303,1294.83,1294.83
03/31/08,1314.42,1328.52,1312.81,1322.7
03/31/09,795.83,810.48,790.88,797.87
03/31/10,1171.75,1174.56,1165.77,1169.43
03/31/11,1327.44,1329.77,1325.03,1325.83
03/31/14,1859.16,1875.18,1859.16,1872.34
03/31/15,2084.05,2084.05,2067.04,2067.89
03/31/16,2063.77,2067.92,2057.46,2059.74
03/31/17,2364.82,2370.35,2362.6,2362.72
03/31/99,1286.37,1313.6,1285.87,1286.37
04/13/00,1440.51,1477.36,1440.34,1440.51
04/13/04,1129.44,1147.81,1127.7,1129.44
04/13/05,1173.79,1187.76,1171.4,1173.79
04/13/06,1289.12,1292.09,1283.37,1289.12
04/13/07,1452.85,1453.11,1444.15,1452.85
04/13/09,847.32,864.31,845.35,858.73
04/13/10,1195.94,1199.04,1188.82,1197.3
04/13/11,1314.03,1321.35,1309.19,1314.41
04/13/12,1387.61,1387.61,1369.85,1370.26
04/13/15,2102.03,2107.65,2092.33,2092.43
04/13/16,2065.92,2083.18,2065.92,2082.42
04/13/17,2341.98,2348.26,2328.95,2328.95
04/13/18,2676.9,2680.26,2645.05,2656.3
04/13/99,1349.82,1362.1,1344.22,1349.82
04/14/00,1356.56,1440.51,1339.4,1356.56
04/14/03,885.23,885.26,868.3,885.23
04/14/04,1128.17,1132.52,1122.15,1128.17
04/14/05,1162.05,1174.67,1161.7,1162.05
04/14/08,1331.83,1335.64,1326.16,1328.32
04/14/09,849.79,856.88,840.25,841.5
04/14/10,1198.69,1210.65,1198.69,1210.65
04/14/11,1311.13,1316.79,1302.42,1314.52
04/14/14,1818.18,1834.19,1815.8,1830.61
04/14/15,2092.28,2098.62,2083.24,2095.84
04/14/16,2082.89,2087.84,2078.13,2082.78
04/14/99,1328.44,1357.24,1326.41,1328.44
04/15/02,1102.55,1114.81,1099.52,1102.55
04/15/03,890.81,891.23,881.83,890.81
04/15/04,1128.84,1134.08,1120.75,1128.84
04/15/05,1142.62,1162.05,1141.92,1142.62
04/15/08,1337.59,1337.72,1324.35,1334.43
04/15/09,837.66,852.93,835.58,852.06
04/15/10,1210.77,1213.92,1208.5,1211.67
04/15/11,1314.54,1322.88,1313.68,1319.68
04/15/13,1588.84,1588.84,1552.28,1552.36
04/15/14,1831.45,1844.02,1816.29,1842.98
04/15/15,2097.82,2111.91,2097.82,2106.63
04/15/16,2083.1,2083.22,2076.31,2080.73
04/15/19,2908.32,2909.6,2896.48,2905.58
04/15/99,1322.86,1332.41,1308.38,1322.86
04/16/01,1179.68,1184.64,1167.38,1179.68
04/16/02,1128.37,1129.34,1102.55,1128.37
04/16/03,879.91,896.73,877.98,879.91
04/16/04,1134.61,1136.8,1126.79,1134.61
04/16/07,1468.47,1468.62,1452.84,1468.47
04/16/08,1346.43,1365.49,1337.02,1364.71
04/16/09,858.72,870.35,847.04,865.3
04/16/10,1210.17,1210.17,1186.77,1192.13
04/16/12,1370.27,1379.66,1365.38,1369.57
04/16/13,1552.36,1575.35,1552.36,1574.57
04/16/14,1846.01,1862.31,1846.01,1862.31
04/16/15,2105.96,2111.3,2100.02,2104.99
04/16/18,2670.1,2686.49,2665.16,2677.84
04/16/19,2912.26,2916.06,2900.71,2907.06
04/16/99,1319,1325.03,1311.4,1319
04/17/00,1401.44,1401.48,1346.68,1401.44
04/17/01,1191.81,1192.25,1168.9,1191.81
04/17/02,1126.07,1132.94,1123.37,1126.07
04/17/03,893.58,893.81,878.92,893.58
04/17/06,1285.33,1292.45,1280.74,1285.33
04/17/07,1471.48,1474.35,1467.15,1471.48
04/17/08,1360.18,1368.6,1357.25,1365.56
04/17/09,870.59,875.63,860.87,869.6
04/17/12,1369.57,1392.76,1369.57,1390.78
04/17/13,1574.57,1574.57,1543.69,1552.01
04/17/14,1861.73,1869.63,1856.72,1864.85
04/17/15,2102.58,2102.58,2072.37,2081.18
04/17/17,2332.62,2349.14,2332.51,2349.01
04/17/18,2692.74,2713.34,2692.05,2706.39
04/17/19,2916.04,2918,2895.45,2900.45
04/18/00,1441.61,1441.61,1397.61,1441.61
04/18/01,1238.16,1248.42,1191.81,1238.16
04/18/02,1124.47,1130.53,1109.47,1124.47
04/18/05,1145.98,1148.92,1139.8,1145.98
04/18/06,1307.65,1309.02,1285.33,1307.65
04/18/07,1472.5,1476.57,1466.41,1472.5
04/18/08,1391.12,1395.9,1369,1390.33
04/18/11,1313.35,1313.35,1294.7,1305.14
04/18/12,1390.78,1390.78,1383.29,1385.14
04/18/13,1552.03,1554.38,1536.03,1541.61
04/18/16,2078.83,2094.66,2073.65,2094.34
04/18/17,2342.53,2348.35,2334.54,2342.19
04/18/18,2710.11,2717.49,2703.63,2708.64
04/18/19,2904.81,2908.4,2891.9,2905.03
04/19/00,1427.47,1447.69,1425.26,1427.47
04/19/01,1253.7,1253.71,1233.39,1253.7
04/19/02,1125.17,1128.82,1122.72,1125.17
04/19/04,1135.82,1136.18,1129.84,1135.82
04/19/05,1152.78,1154.67,1145.98,1152.78
04/19/06,1309.93,1310.39,1302.79,1309.93
04/19/07,1470.73,1474.23,1464.47,1470.73
04/19/10,1192.06,1197.87,1183.68,1197.52
04/19/11,1305.99,1312.7,1303.97,1312.62
04/19/12,1385.08,1390.46,1370.3,1376.92
04/19/13,1541.61,1555.89,1539.4,1555.25
04/19/16,2096.05,2104.05,2091.68,2100.8
04/19/17,2346.79,2352.63,2335.05,2338.17
04/19/18,2701.16,2702.84,2681.9,2693.13
04/19/99,1289.48,1340.1,1284.48,1289.48
04/20/00,1434.54,1435.43,1421.98,1434.54
04/20/01,1242.98,1253.7,1234.41,1242.98
04/20/04,1118.15,1139.26,1118.09,1118.15
04/20/05,1137.5,1155.5,1136.15,1137.5
04/20/06,1311.46,1318.16,1306.38,1311.46
04/20/07,1484.35,1484.74,1470.69,1484.35
04/20/09,854.15,868.27,832.39,832.39
04/20/10,1199.04,1208.58,1199.04,1207.17
04/20/11,1319.12,1332.66,1319.12,1330.36
04/20/12,1376.96,1387.4,1376.96,1378.53
04/20/15,2084.11,2103.94,2084.11,2100.4
04/20/16,2101.52,2111.05,2096.32,2102.4
04/20/17,2342.69,2361.37,2340.91,2355.84
04/20/18,2692.56,2693.94,2660.61,2670.14
04/20/99,1306.17,1306.3,1284.21,1306.17
04/21/03,892.01,897.86,888.51,892.01
04/21/04,1124.09,1125.72,1116.03,1124.09
04/21/05,1159.95,1159.95,1137.5,1159.95
04/21/06,1311.28,1317.67,1306.59,1311.28
04/21/08,1382.69,1390.23,1379.25,1388.17
04/21/09,827.46,850.09,826.83,850.08
04/21/10,1207.16,1210.99,1198.85,1205.94
04/21/11,1333.23,1337.49,1332.83,1337.38
04/21/14,1865.79,1871.89,1863.18,1871.89
04/21/15,2102.82,2109.64,2094.38,2097.29
04/21/16,2102.09,2103.78,2088.52,2091.48
04/21/17,2354.74,2356.18,2344.51,2348.69
04/21/99,1336.12,1336.12,1301.84,1336.12
04/22/02,1107.83,1125.17,1105.75,1107.83
04/22/03,911.37,911.7,886.79,911.37
04/22/04,1139.93,1142.77,1121.92,1139.93
04/22/05,1152.12,1159.95,1142.95,1152.12
